21540 pi        20   0   22776   7212   6288 R 22.9  1.9   0:00.71 main
21540 pi        20   0   22728   7232   6288 R  3.6  1.9   0:04.81 main
21540 pi        20   0   22728   7236   6288 S  5.5  1.9   0:04.98 main
21540 pi        20   0   22728   7236   6288 S  9.1  1.9   0:05.26 main
21540 pi        20   0   22728   7236   6288 S  0.0  1.9   0:05.26 main
21540 pi        20   0   22728   7236   6288 S  9.1  1.9   0:05.54 main
21540 pi        20   0   22728   7236   6288 S  0.0  1.9   0:05.54 main
21540 pi        20   0   22728   7240   6288 S  9.4  1.9   0:05.83 main
21540 pi        20   0   22728   7240   6288 S  0.0  1.9   0:05.83 main
21540 pi        20   0   22728   7240   6288 S  9.2  1.9   0:06.11 main
21540 pi        20   0   22728   7240   6288 R  3.6  1.9   0:06.22 main
21540 pi        20   0   22728   7240   6288 S  5.4  1.9   0:06.39 main
21540 pi        20   0   22728   7244   6288 S  9.1  1.9   0:06.67 main
21540 pi        20   0   22728   7244   6288 S  0.0  1.9   0:06.67 main
21540 pi        20   0   22728   7244   6288 S  9.2  1.9   0:06.95 main
21540 pi        20   0   22728   7244   6288 S  0.0  1.9   0:06.95 main
21540 pi        20   0   22728   7244   6288 S  9.2  1.9   0:07.23 main
21540 pi        20   0   22728   7244   6288 S  0.0  1.9   0:07.23 main
21540 pi        20   0   22728   7248   6288 S  9.2  1.9   0:07.51 main
21540 pi        20   0   22728   7248   6288 R  3.3  1.9   0:07.61 main
21540 pi        20   0   22728   7248   6288 S  5.8  1.9   0:07.79 main
21540 pi        20   0   22728   7248   6288 S  9.5  1.9   0:08.08 main
21540 pi        20   0   22728   7248   6288 S  0.0  1.9   0:08.08 main
21540 pi        20   0   22728   7252   6288 S  9.2  1.9   0:08.36 main
21540 pi        20   0   22728   7252   6288 S  0.0  1.9   0:08.36 main
21540 pi        20   0   22728   7252   6288 S  9.2  1.9   0:08.64 main
21540 pi        20   0   22728   7252   6288 S  0.0  1.9   0:08.64 main
21540 pi        20   0   22728   7252   6288 S  9.2  1.9   0:08.92 main
21540 pi        20   0   22728   7252   6288 R  3.9  1.9   0:09.04 main
21540 pi        20   0   22728   7256   6288 S  5.5  1.9   0:09.21 main
21540 pi        20   0   22728   7256   6288 S  9.2  1.9   0:09.49 main
21540 pi        20   0   22728   7256   6288 S  0.0  1.9   0:09.49 main
21540 pi        20   0   22728   7256   6288 S  9.1  1.9   0:09.77 main
21540 pi        20   0   22728   7256   6288 S  0.0  1.9   0:09.77 main
21540 pi        20   0   22728   7260   6288 S  9.5  1.9   0:10.06 main
21540 pi        20   0   22728   7260   6288 S  0.0  1.9   0:10.06 main
21540 pi        20   0   22728   7260   6288 S  9.4  1.9   0:10.35 main
21540 pi        20   0   22728   7260   6288 R  1.6  1.9   0:10.40 main
21540 pi        20   0   22728   7260   6288 S  7.8  1.9   0:10.64 main
21540 pi        20   0   22728   7264   6288 S  9.5  1.9   0:10.93 main
21540 pi        20   0   22728   7264   6288 S  0.0  1.9   0:10.93 main
21540 pi        20   0   22728   7264   6288 S  9.2  1.9   0:11.21 main
21540 pi        20   0   22728   7264   6288 S  0.0  1.9   0:11.21 main
21540 pi        20   0   22728   7264   6288 S  9.1  1.9   0:11.49 main
21540 pi        20   0   22728   7264   6288 S  0.0  1.9   0:11.49 main
21540 pi        20   0   22728   7268   6288 S  9.4  1.9   0:11.78 main
21540 pi        20   0   22728   7268   6288 R  7.2  1.9   0:12.00 main
21540 pi        20   0   22728   7268   6288 S  1.9  1.9   0:12.06 main
21540 pi        20   0   22728   7268   6288 S  9.2  1.9   0:12.34 main
21540 pi        20   0   22728   7268   6288 S  0.0  1.9   0:12.34 main
21540 pi        20   0   22728   7268   6288 S  9.1  1.9   0:12.62 main
21540 pi        20   0   22728   7268   6288 S  0.0  1.9   0:12.62 main
21540 pi        20   0   22728   7272   6288 S  9.5  1.9   0:12.91 main
21540 pi        20   0   22728   7272   6288 S  0.0  1.9   0:12.91 main
21540 pi        20   0   22728   7272   6288 S  9.2  1.9   0:13.19 main
21540 pi        20   0   22728   7272   6288 S  9.2  1.9   0:13.47 main
21540 pi        20   0   22728   7272   6288 S  0.0  1.9   0:13.47 main
21540 pi        20   0   22728   7276   6288 S  9.1  1.9   0:13.75 main
21540 pi        20   0   22728   7276   6288 S  0.0  1.9   0:13.75 main
21540 pi        20   0   22728   7276   6288 S  9.5  1.9   0:14.04 main
21540 pi        20   0   22728   7276   6288 S  0.0  1.9   0:14.04 main
21540 pi        20   0   22728   7280   6288 S  9.4  1.9   0:14.33 main
21540 pi        20   0   22728   7280   6288 S  0.0  1.9   0:14.33 main
21540 pi        20   0   22728   7280   6288 S  9.2  1.9   0:14.61 main
21540 pi        20   0   22728   7280   6288 S  9.2  1.9   0:14.89 main
21540 pi        20   0   22728   7280   6288 S  0.0  1.9   0:14.89 main
21540 pi        20   0   22728   7280   6288 S  9.2  1.9   0:15.17 main
21540 pi        20   0   22728   7280   6288 S  0.0  1.9   0:15.17 main
21540 pi        20   0   22728   7284   6288 S  9.2  1.9   0:15.45 main
21540 pi        20   0   22728   7284   6288 S  0.0  1.9   0:15.45 main
21540 pi        20   0   22728   7284   6288 S  9.1  1.9   0:15.73 main
21540 pi        20   0   22728   7284   6288 S  0.0  1.9   0:15.73 main
21540 pi        20   0   22728   7284   6288 S  9.2  1.9   0:16.01 main
21540 pi        20   0   22728   7288   6288 S  9.5  1.9   0:16.30 main
21540 pi        20   0   22728   7288   6288 S  0.0  1.9   0:16.30 main
21540 pi        20   0   22728   7288   6288 S  9.1  1.9   0:16.58 main
21540 pi        20   0   22728   7288   6288 S  0.0  1.9   0:16.58 main
21540 pi        20   0   22728   7288   6288 S  9.8  1.9   0:16.88 main
21540 pi        20   0   22728   7288   6288 S  0.0  1.9   0:16.88 main
21540 pi        20   0   22728   7292   6288 S  9.2  1.9   0:17.16 main
21540 pi        20   0   22728   7292   6288 S  0.0  1.9   0:17.16 main
21540 pi        20   0   22728   7292   6288 S  9.2  1.9   0:17.44 main
21540 pi        20   0   22728   7292   6288 S  9.1  1.9   0:17.72 main
21540 pi        20   0   22728   7292   6288 S  0.0  1.9   0:17.72 main
21540 pi        20   0   22728   7296   6288 S  9.2  1.9   0:18.00 main
21540 pi        20   0   22728   7296   6288 S  0.0  1.9   0:18.00 main
21540 pi        20   0   22728   7296   6288 S  9.1  1.9   0:18.28 main
21540 pi        20   0   22728   7296   6288 S  0.0  1.9   0:18.28 main
21540 pi        20   0   22728   7296   6288 S  9.2  1.9   0:18.56 main
21540 pi        20   0   22728   7296   6288 S  0.0  1.9   0:18.56 main
21540 pi        20   0   22860   7300   6288 S  9.2  1.9   0:18.84 main
21540 pi        20   0   22800   7300   6288 S  9.4  1.9   0:19.13 main
21540 pi        20   0   22800   7300   6288 S  0.0  1.9   0:19.13 main
21540 pi        20   0   22800   7300   6288 S  9.2  1.9   0:19.41 main
21540 pi        20   0   22800   7300   6288 S  0.0  1.9   0:19.41 main
21540 pi        20   0   22800   7304   6288 S  9.1  1.9   0:19.69 main
21540 pi        20   0   22800   7304   6288 S  0.0  1.9   0:19.69 main
21540 pi        20   0   22800   7304   6288 S  9.2  1.9   0:19.97 main
21540 pi        20   0   22800   7304   6288 R  1.3  1.9   0:20.01 main
21540 pi        20   0   22800   7304   6288 S  7.9  1.9   0:20.26 main
21540 pi        20   0   22800   7308   6288 S  9.5  1.9   0:20.55 main
21540 pi        20   0   22800   7308   6288 S  0.0  1.9   0:20.55 main
21540 pi        20   0   22800   7308   6288 S  9.2  1.9   0:20.83 main
21540 pi        20   0   22800   7308   6288 S  0.0  1.9   0:20.83 main
21540 pi        20   0   22800   7308   6288 S  9.2  1.9   0:21.11 main
21540 pi        20   0   22800   7308   6288 S  0.0  1.9   0:21.11 main
21540 pi        20   0   22800   7312   6288 S  9.1  1.9   0:21.39 main
21540 pi        20   0   22800   7312   6288 R  2.9  1.9   0:21.48 main
21540 pi        20   0   22800   7312   6288 S  6.4  1.9   0:21.68 main
21540 pi        20   0   22800   7312   6288 S  9.1  1.9   0:21.96 main
21540 pi        20   0   22800   7312   6288 S  0.0  1.9   0:21.96 main
21540 pi        20   0   22800   7316   6288 S  9.2  1.9   0:22.24 main
21540 pi        20   0   22800   7316   6288 S  0.0  1.9   0:22.24 main
21540 pi        20   0   22800   7316   6288 S  9.2  1.9   0:22.52 main
21540 pi        20   0   22800   7316   6288 S  0.0  1.9   0:22.52 main
21540 pi        20   0   22800   7316   6288 S  9.5  1.9   0:22.81 main
21540 pi        20   0   22800   7316   6288 S  0.0  1.9   0:22.81 main
21540 pi        20   0   22800   7320   6288 S  9.5  1.9   0:23.10 main
21540 pi        20   0   22800   7320   6288 S  9.2  1.9   0:23.38 main
21540 pi        20   0   22800   7320   6288 S  0.0  1.9   0:23.38 main
21540 pi        20   0   22800   7320   6288 S  9.2  1.9   0:23.66 main
21540 pi        20   0   22800   7320   6288 S  0.0  1.9   0:23.66 main
21540 pi        20   0   22800   7324   6288 S  9.4  1.9   0:23.95 main
21540 pi        20   0   22800   7324   6288 R  6.9  1.9   0:24.16 main
21540 pi        20   0   22800   7324   6288 S  2.5  1.9   0:24.24 main
21540 pi        20   0   22800   7324   6288 S  9.5  1.9   0:24.53 main
21540 pi        20   0   22800   7324   6288 S  0.0  1.9   0:24.53 main
21540 pi        20   0   22800   7328   6288 S  9.5  1.9   0:24.82 main
21540 pi        20   0   22800   7328   6288 S  0.0  1.9   0:24.82 main
21540 pi        20   0   22800   7328   6288 S  9.1  1.9   0:25.10 main
21540 pi        20   0   22800   7328   6288 S  0.0  1.9   0:25.10 main
21540 pi        20   0   22800   7328   6288 S  9.2  1.9   0:25.38 main
21540 pi        20   0   22800   7332   6288 R  7.8  1.9   0:25.62 main
21540 pi        20   0   22800   7332   6288 S  1.3  1.9   0:25.66 main
21540 pi        20   0   22800   7332   6288 S  9.2  1.9   0:25.94 main
21540 pi        20   0   22800   7332   6288 S  0.0  1.9   0:25.94 main
21540 pi        20   0   22800   7332   6288 S  9.4  1.9   0:26.23 main
21540 pi        20   0   22800   7332   6288 S  0.0  1.9   0:26.23 main
21540 pi        20   0   22800   7336   6288 S  9.2  1.9   0:26.51 main
21540 pi        20   0   22800   7336   6288 S  0.0  1.9   0:26.51 main
21540 pi        20   0   22800   7336   6288 S  9.1  1.9   0:26.79 main
21540 pi        20   0   22800   7336   6288 R  6.5  1.9   0:26.99 main
21540 pi        20   0   22800   7336   6288 S  2.9  1.9   0:27.08 main
21540 pi        20   0   22800   7340   6288 S  9.4  1.9   0:27.37 main
21540 pi        20   0   22800   7340   6288 S  0.0  1.9   0:27.37 main
21540 pi        20   0   22800   7340   6288 S  9.2  1.9   0:27.65 main
21540 pi        20   0   22800   7340   6288 S  0.0  1.9   0:27.65 main
21540 pi        20   0   22800   7340   6288 S  9.5  1.9   0:27.94 main
21540 pi        20   0   22800   7340   6288 S  0.0  1.9   0:27.94 main
21540 pi        20   0   22800   7344   6288 S  9.1  1.9   0:28.22 main
21540 pi        20   0   22800   7344   6288 R  6.9  1.9   0:28.43 main
21540 pi        20   0   22800   7344   6288 S  2.2  1.9   0:28.50 main
21540 pi        20   0   22800   7344   6288 S  9.5  1.9   0:28.79 main
21540 pi        20   0   22800   7344   6288 S  0.0  1.9   0:28.79 main
21540 pi        20   0   22800   7348   6288 S  9.2  1.9   0:29.07 main
21540 pi        20   0   22800   7348   6288 S  0.0  1.9   0:29.07 main
21540 pi        20   0   22800   7348   6288 S  9.2  1.9   0:29.35 main
21540 pi        20   0   22800   7348   6288 S  0.0  1.9   0:29.35 main
21540 pi        20   0   22800   7348   6288 S  9.2  1.9   0:29.63 main
21540 pi        20   0   22800   7352   6288 R  6.2  1.9   0:29.82 main
21540 pi        20   0   22800   7352   6288 S  3.2  1.9   0:29.92 main
21540 pi        20   0   22800   7352   6288 S  9.1  1.9   0:30.20 main
21540 pi        20   0   22800   7352   6288 S  0.0  1.9   0:30.20 main
21540 pi        20   0   22800   7352   6288 S  9.2  1.9   0:30.48 main
21540 pi        20   0   22800   7352   6288 S  0.0  1.9   0:30.48 main
21540 pi        20   0   22800   7352   6288 S  9.4  1.9   0:30.77 main
21540 pi        20   0   22800   7352   6288 S  0.0  1.9   0:30.77 main
21540 pi        20   0   22800   7356   6288 S  9.2  1.9   0:31.05 main
21540 pi        20   0   22800   7356   6288 R  5.6  1.9   0:31.22 main
21540 pi        20   0   22800   7356   6288 S  3.5  1.9   0:31.33 main
21540 pi        20   0   22800   7356   6288 S  8.5  1.9   0:31.59 main
21540 pi        20   0   22800   7356   6288 S  0.0  1.9   0:31.59 main
21540 pi        20   0   22800   7360   6288 S  8.9  1.9   0:31.86 main
21540 pi        20   0   22800   7360   6288 S  0.0  1.9   0:31.86 main
21540 pi        20   0   22800   7360   6288 S  8.4  1.9   0:32.12 main
21540 pi        20   0   22800   7360   6288 S  0.0  1.9   0:32.12 main
21540 pi        20   0   22800   7360   6288 S  8.5  1.9   0:32.38 main
21540 pi        20   0   22800   7364   6288 R  8.2  1.9   0:32.63 main
21540 pi        20   0   22800   7364   6288 S  0.3  1.9   0:32.64 main
21540 pi        20   0   22800   7364   6288 S  8.5  1.9   0:32.90 main
21540 pi        20   0   22800   7364   6288 S  0.0  1.9   0:32.90 main
21540 pi        20   0   22800   7364   6288 S  8.5  1.9   0:33.16 main
21540 pi        20   0   22800   7364   6288 S  0.0  1.9   0:33.16 main
21540 pi        20   0   22800   7368   6288 S  8.9  1.9   0:33.43 main
21540 pi        20   0   22800   7368   6288 S  0.0  1.9   0:33.43 main
21540 pi        20   0   22800   7368   6288 S  8.5  1.9   0:33.69 main
21540 pi        20   0   22800   7368   6288 S  8.8  1.9   0:33.96 main
21540 pi        20   0   22800   7368   6288 S  0.0  1.9   0:33.96 main
21540 pi        20   0   22932   7372   6288 S  8.5  1.9   0:34.22 main
21540 pi        20   0   22932   7372   6288 S  0.0  1.9   0:34.22 main
21540 pi        20   0   22872   7372   6288 S  8.5  1.9   0:34.48 main
21540 pi        20   0   22872   7372   6288 S  0.0  1.9   0:34.48 main
21540 pi        20   0   22872   7372   6288 S  8.5  1.9   0:34.74 main
21540 pi        20   0   22872   7372   6288 S  0.0  1.9   0:34.74 main
21540 pi        20   0   22872   7376   6288 S  8.5  1.9   0:35.00 main
21540 pi        20   0   22872   7376   6288 S  8.5  1.9   0:35.26 main
21540 pi        20   0   22872   7376   6288 S  0.0  1.9   0:35.26 main
21540 pi        20   0   22872   7376   6288 S  8.5  1.9   0:35.52 main
21540 pi        20   0   22872   7376   6288 S  0.0  1.9   0:35.52 main
21540 pi        20   0   22872   7380   6288 S  8.5  1.9   0:35.78 main
21540 pi        20   0   22872   7380   6288 S  0.0  1.9   0:35.78 main
21540 pi        20   0   22872   7380   6288 S  8.8  1.9   0:36.05 main
21540 pi        20   0   22872   7380   6288 S  0.0  1.9   0:36.05 main
21540 pi        20   0   22872   7380   6288 S  8.4  1.9   0:36.31 main
21540 pi        20   0   22872   7384   6288 S  8.9  1.9   0:36.58 main
21540 pi        20   0   22872   7384   6288 S  0.0  1.9   0:36.58 main
21540 pi        20   0   22872   7384   6288 S  8.8  1.9   0:36.85 main
21540 pi        20   0   22872   7384   6288 S  0.0  1.9   0:36.85 main
21540 pi        20   0   22872   7384   6288 S  8.5  1.9   0:37.11 main
21540 pi        20   0   22872   7384   6288 S  0.0  1.9   0:37.11 main
21540 pi        20   0   22872   7388   6288 S  8.5  1.9   0:37.37 main
21540 pi        20   0   22872   7388   6288 R  2.9  1.9   0:37.46 main
21540 pi        20   0   22872   7388   6288 S  5.8  1.9   0:37.64 main
21540 pi        20   0   22872   7388   6288 S  8.5  1.9   0:37.90 main
21540 pi        20   0   22872   7388   6288 S  0.0  1.9   0:37.90 main
21540 pi        20   0   22872   7392   6288 S  8.9  1.9   0:38.17 main
21540 pi        20   0   22872   7392   6288 S  0.0  1.9   0:38.17 main
21540 pi        20   0   22872   7392   6288 S  8.5  1.9   0:38.43 main
21540 pi        20   0   22872   7392   6288 S  0.0  1.9   0:38.43 main
21540 pi        20   0   22872   7392   6288 S  8.9  1.9   0:38.70 main
21540 pi        20   0   22872   7396   6288 R  6.5  1.9   0:38.90 main
21540 pi        20   0   22872   7396   6288 S  1.9  1.9   0:38.96 main
21540 pi        20   0   22872   7396   6288 S  8.9  1.9   0:39.23 main
21540 pi        20   0   22872   7396   6288 S  0.0  1.9   0:39.23 main
21540 pi        20   0   22872   7396   6288 S  8.1  1.9   0:39.48 main
21540 pi        20   0   22872   7396   6288 S  0.0  1.9   0:39.48 main
21540 pi        20   0   22872   7400   6288 S  8.5  1.9   0:39.74 main
21540 pi        20   0   22872   7400   6288 S  0.0  1.9   0:39.74 main
21540 pi        20   0   22872   7400   6288 S  8.8  1.9   0:40.01 main
21540 pi        20   0   22872   7400   6288 S  8.5  1.9   0:40.27 main
21540 pi        20   0   22872   7400   6288 S  0.0  1.9   0:40.27 main
21540 pi        20   0   22872   7404   6288 S  8.5  2.0   0:40.53 main
21540 pi        20   0   22872   7404   6288 S  0.0  2.0   0:40.53 main
21540 pi        20   0   22872   7404   6288 S  8.8  2.0   0:40.80 main
21540 pi        20   0   22872   7404   6288 S  0.0  2.0   0:40.80 main
21540 pi        20   0   22872   7404   6288 S  8.5  2.0   0:41.06 main
21540 pi        20   0   22872   7404   6288 S  0.0  2.0   0:41.06 main
21540 pi        20   0   22872   7408   6288 S  8.8  2.0   0:41.33 main
21540 pi        20   0   22872   7408   6288 S  8.5  2.0   0:41.59 main
21540 pi        20   0   22872   7408   6288 S  0.0  2.0   0:41.59 main
21540 pi        20   0   22872   7408   6288 S  8.9  2.0   0:41.86 main
21540 pi        20   0   22872   7408   6288 S  0.0  2.0   0:41.86 main
21540 pi        20   0   22872   7412   6288 S  8.5  2.0   0:42.12 main
21540 pi        20   0   22872   7412   6288 S  0.0  2.0   0:42.12 main
21540 pi        20   0   22872   7412   6288 S  8.9  2.0   0:42.39 main
21540 pi        20   0   22872   7412   6288 S  0.0  2.0   0:42.39 main
21540 pi        20   0   22872   7412   6288 S  8.5  2.0   0:42.65 main
21540 pi        20   0   22872   7416   6288 S  8.5  2.0   0:42.91 main
21540 pi        20   0   22872   7416   6288 S  0.0  2.0   0:42.91 main
21540 pi        20   0   22872   7416   6288 S  8.8  2.0   0:43.18 main
21540 pi        20   0   22872   7416   6288 S  0.0  2.0   0:43.18 main
21540 pi        20   0   22872   7416   6288 S  8.5  2.0   0:43.44 main
21540 pi        20   0   22872   7416   6288 S  0.0  2.0   0:43.44 main
21540 pi        20   0   22872   7420   6288 S  8.8  2.0   0:43.71 main
21540 pi        20   0   22872   7420   6288 S  0.0  2.0   0:43.71 main
21540 pi        20   0   22872   7420   6288 S  8.8  2.0   0:43.98 main
21540 pi        20   0   22872   7420   6288 S  8.5  2.0   0:44.24 main
21540 pi        20   0   22872   7420   6288 S  0.0  2.0   0:44.24 main
21540 pi        20   0   22872   7424   6288 S  8.5  2.0   0:44.50 main
21540 pi        20   0   22872   7424   6288 S  0.0  2.0   0:44.50 main
21540 pi        20   0   22872   7424   6288 S  8.5  2.0   0:44.76 main
21540 pi        20   0   22872   7424   6288 S  0.0  2.0   0:44.76 main
21540 pi        20   0   22872   7424   6288 S  8.5  2.0   0:45.02 main
21540 pi        20   0   22872   7424   6288 R  6.6  2.0   0:45.22 main
21540 pi        20   0   22872   7424   6288 S  1.9  2.0   0:45.28 main
21540 pi        20   0   22872   7428   6288 S  8.8  2.0   0:45.55 main
21540 pi        20   0   22872   7428   6288 S  0.0  2.0   0:45.55 main
21540 pi        20   0   22872   7428   6288 S  8.5  2.0   0:45.81 main
21540 pi        20   0   22872   7428   6288 S  0.0  2.0   0:45.81 main
21540 pi        20   0   22872   7432   6288 S  8.9  2.0   0:46.08 main
21540 pi        20   0   22872   7432   6288 S  0.0  2.0   0:46.08 main
21540 pi        20   0   22872   7432   6288 S  8.5  2.0   0:46.34 main
21540 pi        20   0   22872   7432   6288 S  8.5  2.0   0:46.60 main
21540 pi        20   0   22872   7432   6288 S  0.0  2.0   0:46.60 main
21540 pi        20   0   22872   7436   6288 S  8.8  2.0   0:46.87 main
21540 pi        20   0   22872   7436   6288 S  0.0  2.0   0:46.87 main
21540 pi        20   0   22872   7436   6288 S  8.5  2.0   0:47.13 main
21540 pi        20   0   22872   7436   6288 S  0.0  2.0   0:47.13 main
21540 pi        20   0   22872   7436   6288 S  8.8  2.0   0:47.40 main
21540 pi        20   0   22872   7436   6288 S  0.0  2.0   0:47.40 main
21540 pi        20   0   22872   7440   6288 S  8.5  2.0   0:47.66 main
21540 pi        20   0   22872   7440   6288 S  8.5  2.0   0:47.92 main
21540 pi        20   0   22872   7440   6288 S  0.0  2.0   0:47.92 main
21540 pi        20   0   22872   7440   6288 S  8.5  2.0   0:48.18 main
21540 pi        20   0   22872   7440   6288 S  0.0  2.0   0:48.18 main
21540 pi        20   0   23004   7444   6288 S  8.5  2.0   0:48.44 main
21540 pi        20   0   23004   7444   6288 S  0.0  2.0   0:48.44 main
21540 pi        20   0   22940   7444   6288 S  8.5  2.0   0:48.70 main
21540 pi        20   0   22940   7444   6288 S  0.3  2.0   0:48.71 main
21540 pi        20   0   22940   7444   6288 S  8.5  2.0   0:48.97 main
21540 pi        20   0   22940   7444   6288 S  8.5  2.0   0:49.23 main
21540 pi        20   0   22940   7444   6288 S  0.0  2.0   0:49.23 main
21540 pi        20   0   22940   7448   6288 S  8.5  2.0   0:49.49 main
21540 pi        20   0   22940   7448   6288 S  0.0  2.0   0:49.49 main
21540 pi        20   0   22940   7448   6288 S  8.8  2.0   0:49.76 main
21540 pi        20   0   22940   7448   6288 S  0.0  2.0   0:49.76 main
21540 pi        20   0   22940   7448   6288 S  8.5  2.0   0:50.02 main
21540 pi        20   0   22940   7448   6288 S  0.0  2.0   0:50.02 main
21540 pi        20   0   22940   7452   6288 S  8.5  2.0   0:50.28 main
21540 pi        20   0   22940   7452   6288 S  8.8  2.0   0:50.55 main
21540 pi        20   0   22940   7452   6288 S  0.0  2.0   0:50.55 main
21540 pi        20   0   22940   7452   6288 S  8.5  2.0   0:50.81 main
21540 pi        20   0   22940   7452   6288 S  0.0  2.0   0:50.81 main
21540 pi        20   0   22940   7456   6288 S  8.5  2.0   0:51.07 main
21540 pi        20   0   22940   7456   6288 S  0.0  2.0   0:51.07 main
21540 pi        20   0   22940   7456   6288 S  8.5  2.0   0:51.33 main
21540 pi        20   0   22940   7456   6288 R  3.3  2.0   0:51.43 main
21540 pi        20   0   22940   7456   6288 S  5.5  2.0   0:51.60 main
21540 pi        20   0   22940   7460   6288 S  8.5  2.0   0:51.86 main
21540 pi        20   0   22940   7460   6288 S  0.0  2.0   0:51.86 main
21540 pi        20   0   22940   7460   6288 S  8.2  2.0   0:52.11 main
21540 pi        20   0   22940   7460   6288 S  0.0  2.0   0:52.11 main
21540 pi        20   0   22940   7460   6288 S  8.8  2.0   0:52.38 main
21540 pi        20   0   22940   7460   6288 S  0.0  2.0   0:52.38 main
21540 pi        20   0   22940   7464   6288 S  8.5  2.0   0:52.64 main
21540 pi        20   0   22940   7464   6288 R  6.6  2.0   0:52.84 main
21540 pi        20   0   22940   7464   6288 S  1.9  2.0   0:52.90 main
21540 pi        20   0   22940   7464   6288 S  8.5  2.0   0:53.16 main
21540 pi        20   0   22940   7464   6288 S  0.0  2.0   0:53.16 main
21540 pi        20   0   22940   7468   6288 S  8.8  2.0   0:53.43 main
21540 pi        20   0   22940   7468   6288 S  0.0  2.0   0:53.43 main
21540 pi        20   0   22940   7468   6288 S  8.5  2.0   0:53.69 main
21540 pi        20   0   22940   7468   6288 S  0.0  2.0   0:53.69 main
21540 pi        20   0   22940   7468   6288 S  8.5  2.0   0:53.95 main
21540 pi        20   0   22940   7472   6288 S  8.3  2.0   0:54.21 main
21540 pi        20   0   22940   7472   6288 S  0.0  2.0   0:54.21 main
21540 pi        20   0   22940   7472   6288 S  8.5  2.0   0:54.47 main
21540 pi        20   0   22940   7472   6288 S  0.0  2.0   0:54.47 main
21540 pi        20   0   22940   7472   6288 S  8.5  2.0   0:54.73 main
21540 pi        20   0   22940   7472   6288 S  0.0  2.0   0:54.73 main
21540 pi        20   0   22940   7476   6288 S  8.9  2.0   0:55.00 main
21540 pi        20   0   22940   7476   6288 S  0.0  2.0   0:55.00 main
21540 pi        20   0   22940   7476   6288 S  8.5  2.0   0:55.26 main
21540 pi        20   0   22940   7476   6288 S  8.5  2.0   0:55.52 main
21540 pi        20   0   22940   7476   6288 S  0.0  2.0   0:55.52 main
21540 pi        20   0   22940   7480   6288 S  8.5  2.0   0:55.78 main
21540 pi        20   0   22940   7480   6288 S  0.0  2.0   0:55.78 main
21540 pi        20   0   22940   7480   6288 S  8.5  2.0   0:56.04 main
21540 pi        20   0   22940   7480   6288 S  0.0  2.0   0:56.04 main
21540 pi        20   0   22940   7480   6288 S  8.5  2.0   0:56.30 main
21540 pi        20   0   22940   7480   6288 R  2.0  2.0   0:56.36 main
21540 pi        20   0   22940   7484   6288 S  6.7  2.0   0:56.57 main
21540 pi        20   0   22940   7484   6288 S  8.5  2.0   0:56.83 main
21540 pi        20   0   22940   7484   6288 S  0.0  2.0   0:56.83 main
21540 pi        20   0   22940   7484   6288 S  8.5  2.0   0:57.09 main
21540 pi        20   0   22940   7484   6288 S  0.0  2.0   0:57.09 main
21540 pi        20   0   22940   7488   6288 S  8.5  2.0   0:57.35 main
21540 pi        20   0   22940   7488   6288 S  0.0  2.0   0:57.35 main
21540 pi        20   0   22940   7488   6288 S  8.5  2.0   0:57.61 main
21540 pi        20   0   22940   7488   6288 R  4.6  2.0   0:57.75 main
21540 pi        20   0   22940   7488   6288 S  4.2  2.0   0:57.88 main
